X,Y,Pressure,TiltX,TiltY,Time,Color
477.375,332.753333333333,0.087890625,13510.0,8809.0,3.6855537,0
478.6575,335.413333333333,0.092529296875,13510.0,8809.0,3.6855537,0
479.085,336.173333333333,0.107421875,13510.0,8809.0,3.7016404,0
480.3675,338.326666666667,0.15966796875,13510.0,8809.0,3.7170385,0
482.6475,341.366666666667,0.193115234375,13510.0,8809.0,3.7170385,0
483.2175,342.126666666667,0.19775390625,13510.0,8809.0,3.732454,0
484.9275,344.153333333333,0.208984375,13510.0,8809.0,3.7481471,0
487.7775,346.94,0.218017578125,13510.0,8809.0,3.7641476,0
491.055,349.853333333333,0.23046875,13510.0,8809.0,3.7641476,0
491.91,350.613333333333,0.2353515625,13510.0,8809.0,3.7797778,0
494.6175,353.02,0.25146484375,13510.0,8809.0,3.7797778,0
497.4675,355.426666666667,0.27294921875,13510.0,8809.0,3.7949035,0
498.6075,356.313333333333,0.2802734375,13510.0,8809.0,3.7949035,0
499.89,357.2,0.2890625,13510.0,8809.0,3.810641,0
503.88,359.86,0.31689453125,13510.0,8809.0,3.810641,0
505.305,360.62,0.32373046875,13510.0,8809.0,3.8261373,0
510.15,362.9,0.343017578125,13405.0,8816.0,3.8261373,0
511.7175,363.66,0.3486328125,13355.0,8819.0,3.8417589,0
516.5625,365.94,0.36474609375,13296.0,8823.0,3.8578944,0
524.5425,368.6,0.39208984375,13226.0,8827.0,3.8836205,0
537.0825,370.5,0.4150390625,13158.0,8831.0,3.8993795,0
543.78,370.373333333333,0.4287109375,13099.0,8834.0,3.8993795,0
545.49,370.12,0.43115234375,13099.0,8834.0,3.9148521,0
550.905,369.36,0.437744140625,13099.0,8834.0,3.9148521,0
552.9,368.98,0.441650390625,13099.0,8834.0,3.9305908,0
558.6,367.46,0.454833984375,13098.0,8791.0,3.946095,0
565.44,364.8,0.474365234375,13098.0,8791.0,3.946095,0
567.15,364.04,0.479248046875,13098.0,8791.0,3.9617146,0
572.85,361.633333333333,0.49462890625,13098.0,8791.0,3.977337,0
581.8275,357.58,0.52490234375,13043.0,8795.0,3.9929576,0
588.525,354.16,0.552490234375,13043.0,8795.0,3.9929576,0
590.0925,353.146666666667,0.5576171875,13043.0,8795.0,4.0085909,0
596.9325,349.093333333333,0.58203125,13043.0,8795.0,4.0242062,0
601.635,346.053333333333,0.602783203125,12986.0,8799.0,4.0398339,0
608.6175,340.986666666667,0.6279296875,12986.0,8799.0,4.055455,0
613.4625,336.933333333333,0.640380859375,12986.0,8799.0,4.0723555,0
618.45,332.626666666667,0.647705078125,12986.0,8799.0,4.0879882,0
622.725,328.066666666667,0.649658203125,12987.0,8847.0,4.0879882,0
623.7225,326.926666666667,0.65185546875,12988.0,8896.0,4.1036084,0
626.145,323.886666666667,0.65380859375,12988.0,8947.0,4.119239,0
628.71,319.2,0.666748046875,12847.0,9156.0,4.134861,0
629.85,316.033333333333,0.68896484375,12841.0,9335.0,4.134861,0
629.9925,315.146666666667,0.695556640625,12841.0,9335.0,4.1588731,0
630.135,311.473333333333,0.721923828125,12773.0,9327.0,4.1776883,0
629.4225,305.646666666667,0.753173828125,12763.0,9495.0,4.1776883,0
629.28,304.76,0.75732421875,12763.0,9495.0,4.1932684,0
628.5675,301.846666666667,0.766845703125,12757.0,9578.0,4.208932,0
627.4275,298.426666666667,0.776123046875,12739.0,9762.0,4.208932,0
627.0,297.666666666667,0.7783203125,12677.0,9797.0,4.2245183,0
625.7175,295.386666666667,0.784423828125,12658.0,9935.0,4.2401335,0
623.865,292.853333333333,0.790771484375,12633.0,10090.0,4.2557619,0
620.445,290.32,0.796142578125,12627.0,10126.0,4.2557619,0
619.7325,289.813333333333,0.799072265625,12627.0,10126.0,4.2713865,0
616.3125,288.546666666667,0.79248046875,12568.0,10140.0,4.2870076,0
612.6075,287.533333333333,0.794921875,12560.0,10178.0,4.302629,0
608.475,287.153333333333,0.78662109375,12538.0,10285.0,4.318251,0
605.625,287.786666666667,0.798828125,12416.0,10350.0,4.3338605,0
601.35,287.406666666667,0.785888671875,12134.0,10216.0,4.3494817,0
593.5125,285.633333333333,0.785888671875,11898.0,10181.0,4.3494817,0
591.66,285.253333333333,0.785888671875,11820.0,10144.0,4.3673321,0
586.3875,284.113333333333,0.785888671875,11820.0,10144.0,4.3829566,0
577.125,282.72,0.785888671875,11820.0,10144.0,4.3985785,0
568.005,281.326666666667,0.785888671875,11820.0,10144.0,4.4142049,0
566.295,281.073333333333,0.785888671875,11869.0,10167.0,4.4142049,0
562.7325,280.44,0.785888671875,11869.0,10167.0,4.4298244,0
555.18,279.3,0.783447265625,11869.0,10167.0,4.4298244,0
553.3275,279.046666666667,0.783447265625,11869.0,10167.0,4.4454468,0
545.6325,278.413333333333,0.78125,11917.0,10190.0,4.461075,0
538.08,278.16,0.778564453125,11988.0,10224.0,4.4767564,0
529.9575,278.54,0.7705078125,11988.0,10224.0,4.4767564,0
527.82,278.666666666667,0.768310546875,11988.0,10224.0,4.4923176,0
521.9775,279.553333333333,0.76220703125,11988.0,10224.0,4.4923176,0
519.9825,280.06,0.76025390625,11988.0,10224.0,4.5079724,0
513.9975,281.58,0.75341796875,11988.0,10224.0,4.5235845,0
506.16,284.62,0.74853515625,11988.0,10224.0,4.5391783,0
499.035,288.293333333333,0.74169921875,12094.0,10276.0,4.5547994,0
492.3375,292.22,0.731689453125,12125.0,10360.0,4.5704242,0
483.5025,298.426666666667,0.736328125,12125.0,10360.0,4.5860372,0
479.655,301.973333333333,0.726318359375,12125.0,10360.0,4.6016669,0
474.3825,308.306666666667,0.719970703125,12125.0,10360.0,4.6172887,0
470.535,313.373333333333,0.7177734375,12125.0,10360.0,4.6172887,0
469.68,314.513333333333,0.7177734375,12125.0,10360.0,4.6328984,0
467.8275,317.68,0.7177734375,12125.0,10360.0,4.6328984,0
466.9725,318.693333333333,0.7177734375,12125.0,10360.0,4.6485335,0
465.5475,321.733333333333,0.7177734375,12125.0,10360.0,4.6485335,0
465.12,322.746666666667,0.7177734375,12195.0,10396.0,4.6644334,0
464.6925,325.026666666667,0.7158203125,12195.0,10396.0,4.6799225,0
464.55,328.193333333333,0.7138671875,12204.0,10366.0,4.6956262,0
464.9775,330.6,0.7119140625,12204.0,10366.0,4.6956262,0
465.2625,331.233333333333,0.7119140625,12204.0,10366.0,4.7110147,0
465.5475,333.006666666667,0.7099609375,12204.0,10366.0,4.7266984,0
466.9725,335.16,0.7080078125,12204.0,10366.0,4.7422479,0
468.54,336.933333333333,0.7080078125,12204.0,10366.0,4.7578686,0
471.2475,339.086666666667,0.7060546875,12204.0,10366.0,4.7734901,0
473.955,340.606666666667,0.7041015625,12204.0,10366.0,4.7891231,0
477.945,342.38,0.7021484375,12204.0,10366.0,4.804744,0
481.5075,343.773333333333,0.7021484375,12213.0,10336.0,4.8203539,0
485.07,345.04,0.7001953125,12240.0,10236.0,4.8203539,0
486.0675,345.293333333333,0.7001953125,12248.0,10203.0,4.8359867,0
489.06,346.053333333333,0.7001953125,12248.0,10203.0,4.8516084,0
492.6225,346.94,0.7001953125,12256.0,10172.0,4.8516084,0
493.335,347.066666666667,0.7001953125,12256.0,10172.0,4.8674928,0
495.7575,347.573333333333,0.6982421875,12256.0,10172.0,4.8674928,0
496.47,347.826666666667,0.6982421875,12256.0,10172.0,4.8828403,0
498.465,348.46,0.691650390625,12256.0,10172.0,4.8990444,0
500.0325,348.84,0.685302734375,12256.0,10172.0,4.8990444,0
501.03,349.346666666667,0.678466796875,12256.0,10172.0,4.91448,0
502.8825,349.726666666667,0.655029296875,12263.0,10141.0,4.9301072,0
504.8775,350.486666666667,0.58544921875,12274.0,10095.0,4.9301072,0
505.4475,350.993333333333,0.5400390625,12274.0,10095.0,4.9453247,0
489.345,349.98,0.30615234375,12290.0,10259.0,5.3202372,0
488.49,351.88,0.31103515625,12290.0,10259.0,5.3361011,0
487.065,356.06,0.320556640625,12290.0,10259.0,5.3514902,0
485.925,361.633333333333,0.361572265625,12290.0,10259.0,5.3514902,0
485.64,363.406666666667,0.37890625,12290.0,10259.0,5.3671703,0
485.07,369.233333333333,0.435546875,12290.0,10259.0,5.3827671,0
483.7875,376.073333333333,0.48193359375,12290.0,10259.0,5.398355,0
480.795,390.26,0.553955078125,12290.0,10259.0,5.398355,0
480.0825,393.3,0.56298828125,12290.0,10259.0,5.413994,0
478.0875,403.18,0.586669921875,12290.0,10259.0,5.4297167,0
475.5225,415.846666666667,0.619873046875,12297.0,10228.0,5.4297167,0
474.81,418.886666666667,0.627197265625,12306.0,10194.0,5.4454819,0
473.1,428.133333333333,0.6484375,12306.0,10194.0,5.4454819,0
472.53,431.3,0.654296875,12306.0,10194.0,5.4611929,0
470.9625,439.913333333333,0.67041015625,12306.0,10194.0,5.4768036,0
468.825,451.06,0.686279296875,12306.0,10194.0,5.4921885,0
467.97,461.573333333333,0.696533203125,12329.0,10089.0,5.4921885,0
467.8275,464.106666666667,0.696533203125,12329.0,10089.0,5.5085918,0
467.5425,471.453333333333,0.696533203125,12329.0,10089.0,5.5180845,0
468.1125,480.446666666667,0.696533203125,12358.0,9942.0,5.5337107,0
469.2525,488.3,0.696533203125,12364.0,9909.0,5.5337107,0
469.5375,490.2,0.696533203125,12364.0,9909.0,5.5493322,0
470.535,495.52,0.696533203125,12364.0,9909.0,5.5650225,0
471.96,502.106666666667,0.696533203125,12381.0,9802.0,5.5650225,0
472.245,503.753333333333,0.693115234375,12386.0,9766.0,5.5962034,0
473.1,507.933333333333,0.68701171875,12386.0,9766.0,5.6118295,0
475.5225,519.333333333333,0.352294921875,12396.0,9694.0,5.6118295,0
581.4,348.586666666667,0.30810546875,12482.0,10758.0,6.0202844,0
582.825,350.613333333333,0.343505859375,12482.0,10758.0,6.0202844,0
582.9675,350.993333333333,0.352294921875,12482.0,10758.0,6.0362968,0
583.395,352.513333333333,0.404296875,12482.0,10758.0,6.0362968,0
583.395,353.146666666667,0.427734375,12482.0,10758.0,6.0517494,0
583.68,355.553333333333,0.49609375,12482.0,10758.0,6.0671394,0
583.5375,359.986666666667,0.573486328125,12482.0,10758.0,6.082853,0
583.2525,366.573333333333,0.62744140625,12482.0,10758.0,6.0988092,0
583.11,374.426666666667,0.6650390625,12482.0,10758.0,6.0988092,0
583.11,378.353333333333,0.6796875,12482.0,10758.0,6.11402,0
583.2525,382.406666666667,0.69140625,12482.0,10758.0,6.1296231,0
583.965,391.02,0.710693359375,12493.0,10726.0,6.1296231,0
584.25,393.173333333333,0.714599609375,12493.0,10726.0,6.1452439,0
585.39,399.76,0.724609375,12493.0,10726.0,6.1608644,0
587.2425,408.753333333333,0.735595703125,12530.0,10608.0,6.1608644,0
587.67,410.906666666667,0.738037109375,12544.0,10557.0,6.176498,0
589.095,416.986666666667,0.746337890625,12577.0,10433.0,6.1921141,0
591.8025,426.866666666667,0.760986328125,12605.0,10314.0,6.2077403,0
594.0825,433.96,0.77392578125,12583.0,10127.0,6.2233621,0
596.505,442.193333333333,0.786376953125,12442.0,9937.0,6.2389834,0
598.215,448.273333333333,0.792236328125,12442.0,9937.0,6.2389834,0
598.6425,449.92,0.792236328125,12442.0,9937.0,6.2546139,0
