X,Y,Pressure,TiltX,TiltY,Time,Color
801.146552719714,533.255110289872,0.441153585910797,3396.0,689.0,1.8951033,0
800.61993301767,533.465758170689,0.468497753143311,3396.0,689.0,1.9107206,0
800.356623166647,533.623744081303,0.463614851236343,3346.0,676.0,1.9264326,0
800.356623166647,533.623744081303,0.502677977085114,3346.0,676.0,1.941986,0
801.251876660122,534.150363783347,0.524162650108337,3346.0,676.0,1.9588387,0
803.200369557686,534.834969396004,0.544670760631561,3346.0,676.0,1.9745516,0
805.412172306271,535.940870770297,0.573968112468719,3296.0,663.0,1.9902207,0
807.992608846287,537.678715787042,0.609857320785522,3296.0,663.0,1.9902207,0
809.519805982215,538.731955191131,0.628412306308746,3296.0,663.0,2.0057262,0
810.941679177734,539.837856565423,0.64696729183197,3296.0,663.0,2.0214479,0
814.206721330408,542.418293105439,0.681879937648773,3296.0,663.0,2.0369651,0
817.840397274512,545.735997228317,0.710688948631287,3287.0,730.0,2.0369651,0
818.8936366786,546.578588751588,0.716792523860931,3287.0,730.0,2.0525867,0
824.73911537129,550.580898487123,0.74560159444809,3277.0,795.0,2.0525867,0
825.845016745583,551.581475921007,0.750484466552734,3277.0,795.0,2.0682103,0
828.214805404781,553.52996881857,0.760250270366669,3277.0,795.0,2.0682103,0
829.426030719483,554.47788428225,0.765133142471313,3277.0,795.0,2.0838503,0
832.059129229703,556.426377179813,0.772457480430603,3227.0,780.0,2.0994581,0
842.591523270586,562.587827693729,0.789303421974182,3171.0,795.0,2.0994581,0
844.276706317127,563.535743157408,0.791256606578827,3171.0,795.0,2.1176677,0
849.174269546137,566.432151518651,0.796139478683472,3171.0,795.0,2.1333054,0
857.178889017208,571.119066866844,0.804928660392761,3116.0,810.0,2.1333054,0
858.916734033953,572.119644300728,0.806881844997406,3116.0,810.0,2.1489242,0
865.604804249913,576.227277976672,0.812741279602051,3110.0,840.0,2.1489242,0
867.184663356046,577.227855410555,0.812741279602051,3059.0,823.0,2.1645472,0
870.028409747084,579.176348308119,0.816647589206696,3009.0,807.0,2.1801803,0
875.557916618547,583.389305924472,0.82690167427063,2953.0,820.0,2.1801803,0
876.453170112022,584.231897447742,0.82909893989563,2953.0,820.0,2.195801,0
878.92828271163,586.338376255919,0.834226012229919,2790.0,767.0,2.2114614,0
881.56138122185,588.86615082573,0.840085446834564,2624.0,742.0,2.2270492,0
883.667860030027,590.446009931863,0.844968318939209,2524.0,710.0,2.2270492,0
884.194479732071,590.65665781268,0.844968318939209,2524.0,710.0,2.2426633,0
885.932324748816,591.393925395542,0.846921503543854,2519.0,734.0,2.2426633,0
886.511606421065,591.499249335951,0.846921503543854,2468.0,717.0,2.2582983,0
888.091465527197,591.973207067791,0.848874628543854,2352.0,703.0,2.2739212,0
889.987296454556,592.394502829426,0.853269219398499,2199.0,653.0,2.2896304,0
891.567155560688,592.552488740039,0.855466544628143,2080.0,658.0,2.2896304,0
891.883127381915,592.657812680448,0.855466544628143,2029.0,640.0,2.3052583,0
892.831042845594,592.763136620857,0.857663869857788,1926.0,605.0,2.3052583,0
892.831042845594,592.763136620857,0.859861135482788,1922.0,623.0,2.3207872,0
893.410324517843,593.026446471879,0.861814320087433,1860.0,640.0,2.3207872,0
893.410324517843,593.026446471879,0.864255726337433,1811.0,622.0,2.3364566,0
894.358239981522,593.079108442083,0.869138598442078,1705.0,584.0,2.3683793,0
895.095507564384,592.815798591061,0.878904402256012,1441.0,518.0,2.3683793,0
895.095507564384,592.815798591061,0.881345868110657,1441.0,518.0,2.3840098,0
895.41147938561,592.289178889017,0.883787274360657,1336.0,479.0,2.3997268,0
895.569465296224,591.657235246564,0.888670146465302,1278.0,486.0,2.3997268,0
895.569465296224,591.235939484929,0.890623331069946,1278.0,486.0,2.4152606,0
895.727451206837,590.130038110636,0.892820656299591,1278.0,486.0,2.4152606,0
895.727451206837,589.761404319205,0.892820656299591,1278.0,486.0,2.4308795,0
