X,Y,Pressure,TiltX,TiltY,Time,Color
802.56,304.76,0.05859375,10671.0,12091.0,2.8859842,0
802.7025,305.013333333333,0.0615234375,10671.0,12091.0,2.9016067,0
802.7025,306.026666666667,0.11083984375,10671.0,12091.0,2.9016067,0
802.7025,306.406666666667,0.13818359375,10671.0,12091.0,2.9172311,0
802.56,307.166666666667,0.18408203125,10671.0,12091.0,2.9328584,0
802.1325,309.193333333333,0.21728515625,10671.0,12091.0,2.9328584,0
801.99,309.573333333333,0.22216796875,10671.0,12091.0,2.9486951,0
801.8475,310.333333333333,0.23681640625,10671.0,12091.0,2.96429,0
801.42,311.853333333333,0.25830078125,10671.0,12091.0,2.9797181,0
800.85,313.373333333333,0.28076171875,10671.0,12091.0,2.9797181,0
800.7075,313.753333333333,0.28466796875,10671.0,12091.0,2.995402,0
800.1375,315.02,0.2958984375,10671.0,12091.0,3.0110171,0
798.9975,316.666666666667,0.31787109375,10671.0,12091.0,3.0110171,0
798.7125,317.173333333333,0.32275390625,10640.0,12103.0,3.0265869,0
797.2875,318.82,0.33740234375,10610.0,12115.0,3.0422099,0
795.0075,321.226666666667,0.362548828125,10507.0,12152.0,3.0422099,0
794.295,321.986666666667,0.36572265625,10507.0,12152.0,3.0579054,0
792.3,324.14,0.373291015625,10440.0,12174.0,3.0579054,0
791.445,324.9,0.37646484375,10440.0,12174.0,3.0747184,0
789.165,326.926666666667,0.38671875,10440.0,12174.0,3.0747184,0
788.31,327.56,0.39013671875,10440.0,12174.0,3.0903605,0
785.745,329.586666666667,0.400390625,10440.0,12174.0,3.0903605,0
784.89,330.346666666667,0.403564453125,10440.0,12174.0,3.1059876,0
781.8975,333.006666666667,0.4169921875,10440.0,12174.0,3.1243717,0
779.6175,334.78,0.429443359375,10440.0,12174.0,3.1411186,0
774.63,338.2,0.44287109375,10410.0,12184.0,3.1411186,0
773.6325,338.833333333333,0.446533203125,10372.0,12195.0,3.1566323,0
770.64,340.733333333333,0.455810546875,10276.0,12223.0,3.1722521,0
766.5075,343.013333333333,0.465576171875,10242.0,12232.0,3.1878815,0
762.5175,345.546666666667,0.47607421875,10242.0,12232.0,3.2034957,0
757.245,348.84,0.491455078125,10242.0,12232.0,3.2191246,0
754.68,350.233333333333,0.496337890625,10242.0,12232.0,3.2191246,0
753.825,350.613333333333,0.498291015625,10242.0,12232.0,3.2347501,0
750.8325,352.386666666667,0.504150390625,10242.0,12232.0,3.2503786,0
749.9775,352.893333333333,0.504150390625,10242.0,12232.0,3.2503786,0
748.2675,353.653333333333,0.506591796875,10242.0,12232.0,3.265981,0
744.2775,355.68,0.513916015625,10242.0,12232.0,3.2816163,0
741.285,357.453333333333,0.517822265625,10242.0,12232.0,3.2972245,0
738.5775,358.846666666667,0.52001953125,10242.0,12232.0,3.2972245,0
737.865,359.353333333333,0.52001953125,10242.0,12232.0,3.3128458,0
736.0125,360.62,0.52197265625,10242.0,12232.0,3.3128458,0
735.3,361.0,0.52197265625,10242.0,12232.0,3.3309889,0
733.305,362.266666666667,0.52392578125,10242.0,12232.0,3.3309889,0
732.45,362.773333333333,0.52392578125,10242.0,12232.0,3.3466151,0
729.315,364.926666666667,0.52587890625,10242.0,12232.0,3.3622489,0
725.4675,367.84,0.52587890625,10242.0,12232.0,3.3622489,0
724.6125,368.473333333333,0.52587890625,10242.0,12232.0,3.3778675,0
721.905,370.246666666667,0.52587890625,10242.0,12232.0,3.3934888,0
718.485,372.78,0.52783203125,10242.0,12232.0,3.3934888,0
717.7725,373.413333333333,0.52783203125,10242.0,12232.0,3.4091101,0
715.35,375.186666666667,0.52978515625,10242.0,12232.0,3.4091101,0
714.495,375.82,0.52978515625,10242.0,12232.0,3.4247342,0
712.0725,377.466666666667,0.52978515625,10242.0,12232.0,3.4247342,0
711.36,377.973333333333,0.53173828125,10242.0,12232.0,3.4403528,0
708.6525,379.746666666667,0.539794921875,10242.0,12232.0,3.4403528,0
707.655,380.38,0.543701171875,10242.0,12232.0,3.4560239,0
704.6625,382.153333333333,0.547607421875,10242.0,12232.0,3.4715943,0
700.245,385.066666666667,0.543701171875,10242.0,12232.0,3.4715943,0
699.105,385.826666666667,0.540771484375,10242.0,12232.0,3.4872072,0
695.97,388.74,0.537841796875,10242.0,12232.0,3.4872072,0
694.83,389.753333333333,0.537841796875,10242.0,12232.0,3.502833,0
691.41,392.54,0.537841796875,10242.0,12232.0,3.502833,0
690.27,393.3,0.537841796875,10274.0,12223.0,3.518454,0
686.28,396.086666666667,0.542724609375,10274.0,12223.0,3.5340809,0
677.445,401.66,0.548828125,10274.0,12223.0,3.5340809,0
676.1625,402.546666666667,0.548828125,10307.0,12214.0,3.5497022,0
672.7425,404.953333333333,0.54052734375,10337.0,12206.0,3.5653235,0
668.325,408.246666666667,0.54052734375,10368.0,12197.0,3.5653235,0
667.185,409.26,0.54052734375,10368.0,12197.0,3.5809334,0
663.48,411.92,0.549072265625,10368.0,12197.0,3.5809334,0
662.055,412.933333333333,0.549072265625,10368.0,12197.0,3.5965898,0
657.6375,415.846666666667,0.549072265625,10368.0,12197.0,3.5965898,0
656.2125,416.86,0.549072265625,10368.0,12197.0,3.6121993,0
652.08,419.773333333333,0.54052734375,10437.0,12175.0,3.6278695,0
646.2375,423.826666666667,0.54052734375,10506.0,12152.0,3.6278695,0
644.67,424.713333333333,0.54052734375,10506.0,12152.0,3.6436227,0
639.6825,427.88,0.549072265625,10506.0,12152.0,3.6436227,0
637.9725,429.02,0.549072265625,10506.0,12152.0,3.6590914,0
633.27,432.186666666667,0.54248046875,10506.0,12152.0,3.6747113,0
627.9975,436.113333333333,0.54248046875,10535.0,12142.0,3.6902847,0
622.725,439.406666666667,0.54248046875,10594.0,12121.0,3.6902847,0
621.4425,440.04,0.54248046875,10594.0,12121.0,3.7059118,0
617.4525,442.193333333333,0.549072265625,10594.0,12121.0,3.7215317,0
612.8925,444.726666666667,0.549072265625,10594.0,12121.0,3.7371584,0
607.1925,447.893333333333,0.54443359375,10622.0,12110.0,3.7371584,0
606.195,448.4,0.54443359375,10622.0,12110.0,3.7527798,0
603.7725,449.92,0.54443359375,10680.0,12088.0,3.7527798,0
602.9175,450.426666666667,0.54443359375,10680.0,12088.0,3.7684011,0
600.3525,452.326666666667,0.54443359375,10680.0,12088.0,3.7840148,0
599.355,452.96,0.54443359375,10680.0,12088.0,3.7840148,0
597.36,454.1,0.54443359375,10680.0,12088.0,3.7997007,0
591.945,457.14,0.54443359375,10680.0,12088.0,3.7997007,0
590.9475,457.773333333333,0.54443359375,10680.0,12088.0,3.8153474,0
587.955,459.546666666667,0.54443359375,10770.0,12049.0,3.8153474,0
586.9575,460.18,0.54443359375,10798.0,12037.0,3.8308963,0
584.3925,462.08,0.54443359375,10852.0,12011.0,3.8465055,0
580.545,464.613333333333,0.54443359375,10852.0,12011.0,3.8621178,0
576.27,467.526666666667,0.546630859375,10878.0,11999.0,3.8621178,0
575.13,468.286666666667,0.546630859375,10878.0,11999.0,3.8781264,0
573.99,469.046666666667,0.549072265625,10878.0,11999.0,3.8938455,0
569.2875,473.48,0.507568359375,10878.0,11999.0,3.8938455,0
568.1475,474.62,0.486572265625,10878.0,11999.0,3.8938455,0
791.445,306.28,0.091796875,11674.0,10775.0,5.5074566,0
791.5875,306.28,0.1064453125,11674.0,10775.0,5.5230777,0
792.4425,305.9,0.165771484375,11674.0,10775.0,5.5230777,0
792.4425,305.773333333333,0.169677734375,11674.0,10775.0,5.5387476,0
793.0125,305.393333333333,0.1806640625,11674.0,10775.0,5.5544754,0
793.5825,305.013333333333,0.193115234375,11674.0,10775.0,5.5544754,0
793.8675,304.76,0.19580078125,11674.0,10775.0,5.5701877,0
794.865,304.0,0.209716796875,11674.0,10775.0,5.5701877,0
795.15,303.746666666667,0.2158203125,11674.0,10775.0,5.5857178,0
796.1475,302.986666666667,0.232421875,11674.0,10775.0,5.6012545,0
797.2875,301.72,0.25244140625,11674.0,10775.0,5.6012545,0
797.5725,301.34,0.25732421875,11674.0,10775.0,5.616875,0
798.4275,300.453333333333,0.271728515625,11674.0,10775.0,5.616875,0
