X,Y,Pressure,TiltX,TiltY,Time,Color
445.0275,524.526666666667,0.26025390625,10269.0,6794.0,3.2846742,0
445.0275,524.526666666667,0.264404296875,10417.0,6876.0,3.3002697,0
445.74,523.513333333333,0.31591796875,10610.0,6840.0,3.3002697,0
446.025,523.133333333333,0.3271484375,10631.0,6855.0,3.3158905,0
445.8825,522.12,0.359375,10680.0,6890.0,3.3315222,0
445.74,520.853333333333,0.3896484375,10756.0,6798.0,3.3315222,0
445.455,520.473333333333,0.406494140625,10756.0,6798.0,3.3471359,0
445.17,520.093333333333,0.42529296875,10756.0,6798.0,3.3628201,0
445.74,517.306666666667,0.576904296875,11037.0,6541.0,3.3783939,0
446.31,515.66,0.625,11059.0,6558.0,3.3942847,0
446.7375,514.013333333333,0.657470703125,11059.0,6558.0,3.3942847,0
446.595,513.38,0.663818359375,11059.0,6558.0,3.4252983,0
447.0225,511.86,0.6923828125,11080.0,6575.0,3.4408686,0
446.595,507.173333333333,0.720703125,11165.0,6647.0,3.4408686,0
446.88,506.54,0.72802734375,11165.0,6647.0,3.4566983,0
446.7375,505.02,0.740478515625,11165.0,6647.0,3.4566983,0
447.0225,504.386666666667,0.742431640625,11165.0,6647.0,3.4724503,0
447.735,502.36,0.750244140625,11165.0,6647.0,3.4724503,0
447.8775,501.726666666667,0.753173828125,11165.0,6647.0,3.4879169,0
448.59,500.206666666667,0.761962890625,11165.0,6647.0,3.4879169,0
448.59,499.573333333333,0.764892578125,11191.0,6670.0,3.5033658,0
449.16,497.926666666667,0.77392578125,11191.0,6670.0,3.5189611,0
449.5875,495.646666666667,0.7802734375,11191.0,6670.0,3.5345952,0
450.015,493.746666666667,0.7802734375,11215.0,6692.0,3.5345952,0
450.3,493.24,0.7802734375,11215.0,6692.0,3.5502152,0
450.585,491.846666666667,0.7802734375,11215.0,6692.0,3.5658374,0
451.44,490.453333333333,0.78955078125,11215.0,6692.0,3.5819823,0
452.865,488.426666666667,0.82958984375,11215.0,6692.0,3.5970704,0
454.005,486.526666666667,0.843505859375,11215.0,6692.0,3.6126926,0
454.1475,485.64,0.84814453125,11215.0,6692.0,3.6126926,0
454.29,485.26,0.850341796875,11215.0,6692.0,3.6283171,0
455.715,482.22,0.869140625,11188.0,6667.0,3.6283171,0
455.8575,481.713333333333,0.869140625,11188.0,6667.0,3.6439437,0
456.57,480.066666666667,0.869140625,11188.0,6667.0,3.6595598,0
457.71,477.533333333333,0.869140625,11206.0,6598.0,3.6751743,0
458.1375,476.266666666667,0.871337890625,11248.0,6554.0,3.6907967,0
459.8475,472.466666666667,0.87548828125,11228.0,6537.0,3.7064198,0
460.845,470.06,0.8828125,11207.0,6519.0,3.7220474,0
461.5575,468.92,0.88671875,11185.0,6501.0,3.7376723,0
462.555,465.5,0.894775390625,11185.0,6501.0,3.7532918,0
463.695,463.22,0.901611328125,11209.0,6520.0,3.7689033,0
464.9775,461.573333333333,0.907470703125,11209.0,6520.0,3.784526,0
464.835,461.066666666667,0.909423828125,11165.0,6567.0,3.784526,0
465.975,459.673333333333,0.911376953125,11165.0,6567.0,3.8157715,0
