X,Y,Pressure,TiltX,TiltY,Time,Color
703.774569811757,577.543827231782,0.161364153027534,1942.0,-1481.0,2.1782123,0
702.879316318282,578.59706663587,0.169665068387985,1942.0,-1481.0,2.193989,0
701.19413327174,579.492320129345,0.369619280099869,1942.0,-1481.0,2.2094607,0
700.456865688879,579.492320129345,0.423819333314896,1942.0,-1481.0,2.2251717,0
699.350964314586,579.229010278323,0.447745472192764,1942.0,-1481.0,2.240782,0
698.034415059476,578.59706663587,0.451651781797409,1942.0,-1481.0,2.2563352,0
696.612541863957,577.965122993417,0.468497753143311,1942.0,-1481.0,2.2760464,0
695.138006698233,577.543827231782,0.499015778303146,1942.0,-1481.0,2.2916898,0
693.452823651692,577.175193440351,0.535637438297272,1942.0,-1481.0,2.2916898,0
692.978865919852,577.069869499942,0.544670760631561,1942.0,-1481.0,2.307321,0
691.609654694537,576.964545559533,0.571770787239075,1942.0,-1481.0,2.307321,0
691.135696962698,576.859221619125,0.579339265823364,1942.0,-1481.0,2.3229345,0
688.871232243908,576.332601917081,0.610589742660522,1942.0,-1481.0,2.3229345,0
688.397274512068,576.174616006467,0.615228474140167,1942.0,-1481.0,2.3385656,0
687.080725256958,575.647996304423,0.626459121704102,1942.0,-1481.0,2.3542839,0
685.132232359395,574.910728721561,0.637933909893036,1942.0,-1481.0,2.3698045,0
683.28906340224,573.962813257882,0.644769966602325,1942.0,-1481.0,2.3854296,0
681.287908534473,572.593602032567,0.64672315120697,1942.0,-1481.0,2.3854296,0
680.708626862224,572.119644300728,0.64672315120697,1942.0,-1481.0,2.401083,0
678.970781845479,570.434461254186,0.651361882686615,1942.0,-1481.0,2.4167108,0
676.758979096893,567.959348654579,0.654291570186615,1942.0,-1481.0,2.432393,0
674.441852407899,565.273588174154,0.65624475479126,1942.0,-1481.0,2.4479762,0
672.335373599723,562.745813604342,0.658442080020905,1942.0,-1481.0,2.4637096,0
670.281556761751,560.270701004735,0.662836670875549,1942.0,-1481.0,2.4637096,0
669.807599029911,559.638757362282,0.665766358375549,1942.0,-1481.0,2.4791663,0
668.491049774801,558.006236285945,0.668451964855194,1942.0,-1481.0,2.5040764,0
666.068599145398,554.846518073681,0.675043880939484,1942.0,-1481.0,2.5040764,0
665.699965353967,554.319898371636,0.675043880939484,1942.0,-1481.0,2.5198087,0
664.278092158448,552.424067444278,0.679926753044128,1942.0,-1481.0,2.5198087,0
663.962120337221,551.950109712438,0.679926753044128,1942.0,-1481.0,2.535529,0
662.540247141702,549.685644993648,0.681879937648773,1942.0,-1481.0,2.535529,0
662.224275320476,549.159025291604,0.681879937648773,1942.0,-1481.0,2.5511597,0
661.223697886592,547.31585633445,0.683833062648773,1942.0,-1481.0,2.5666796,0
660.117796512299,544.788081764638,0.688227653503418,1942.0,-1481.0,2.5666796,0
659.801824691073,544.156138122185,0.688227653503418,1942.0,-1481.0,2.5823784,0
658.748585286985,542.102321284213,0.690180838108063,1942.0,-1481.0,2.5823784,0
658.432613465758,541.365053701351,0.690180838108063,1942.0,-1481.0,2.5979242,0
657.484698002079,539.153250952766,0.690180838108063,1942.0,-1481.0,2.5979242,0
657.221388151057,538.3633213997,0.692133963108063,1942.0,-1481.0,2.6135575,0
656.326134657582,536.151518651114,0.692133963108063,1954.0,-1464.0,2.6135575,0
